"Comment","Author","PublishedAt","LikeCount"
"Amazing 🎉 Paris is killing with all their great art ❤ such much in love 🥰  and diversity ! Can’t be more universal 🎉","@MariLuka2010","2024-07-27T00:24:25Z","0"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=10630"">2:57:10</a><br>Bu bölümde, Naim Süleymanoğlu&#39;da olmalıydı.","@istanbullular_dernegi","2024-07-27T00:23:44Z","4"
"Half naked woman after bahrein is wild","@turc9808","2024-07-27T00:21:27Z","0"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=8276"">2:17:56</a> <br>🇹🇷  🇹🇷  🇹🇷  🇹🇷  🇹🇷  🇹🇷  🇹🇷","@istanbullular_dernegi","2024-07-27T00:20:15Z","4"
"I decided to watch this so I&#39;d have something to talk about with my dad who was really looking forward to it, I&#39;m now convinced he&#39;s a deeply closeted gay man","@lonewolfprogrammer8932","2024-07-27T00:20:09Z","3"
"Шикарно!","@cogitoburiata","2024-07-27T00:20:05Z","2"
"SLAVA RUSSIA","@Tobi-vr4kk","2024-07-27T00:18:31Z","5"
"Another gay parade, why???","@peterlavov9186","2024-07-27T00:17:32Z","4"
"france is not safe. cant wait too hear the news later.","@briambho8053","2024-07-27T00:17:20Z","1"
"🇹🇷🥇","@ademyagmur6795","2024-07-27T00:16:54Z","0"
"<b>Hi from ISTANBUL</b>   👋<br><br><br>Good Luck everyone <br><br><br><br><br><br>(26.07.2024)","@istanbullular_dernegi","2024-07-27T00:16:32Z","17"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=6995"">1:56:35</a> Lol<br><a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=7483"">2:04:43</a> This catwalk is killing me 🤭","@dyawr","2024-07-27T00:16:32Z","1"
"Song name at <a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=6113"">1:41:53</a> ?","@anyway5655","2024-07-27T00:14:57Z","1"
"Serbia 🇷🇸 🎉❤","@natasasmitran4521","2024-07-27T00:12:56Z","44"
"The Assassin’s Creed meets the Phantom of The Opera parkour guy, the disco floor on the water dance (though its ending reminded me too closely of the Nova festival...), the Marie Antoinette in the prison rock metal performance, the horse and the lighting of the hot air balloon cauldron were the best parts! I loved it!","@Thenoobestgirl","2024-07-27T00:12:18Z","86"
"Really great opening ceremony . Bravo Paris! Bravo France!","@brendansheehan7714","2024-07-27T00:11:08Z","4"
"Europe is dead","@miro007ist","2024-07-27T00:10:40Z","2"
"CELINE !","@polskityton6062","2024-07-27T00:10:27Z","1"
"Türkiye yokmu gösterin Türkün güçünü 💪🏅🏆🎖<a href=""UCkszU2WH9gy1mb0dV-11UJg/medal-yellow-first-red""></a>☾☆","@omercanguvenc9197","2024-07-27T00:09:00Z","1"
"The water vehicles  , floating islands, all very impressive! In the water, in the rain , in the dark , that&#39;s designer opening","@airisbinyamini5412","2024-07-27T00:08:32Z","5"
"The Weimar Republic is back. An absolutely disgusting circus.<br>Jesus is King. Amen.","@nimroll7417","2024-07-27T00:08:14Z","14"
"2.17.20 Türk Bayrağı dalgalanıyorr🇹🇷","@mantyogurt2191","2024-07-27T00:07:35Z","0"
"Disgusting Sodomy pure satanic.","@freedomfighter8109","2024-07-27T00:07:24Z","1"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=7265"">2:01:05</a> &lt;3 They really played Modjo and Stardust, but forgot something from Daft Punk… -__-","@Sonic_174","2024-07-27T00:05:28Z","2"
"did they miss japan&#39;s boat? it&#39;s weird because there were 404 athletes","@Populous3Tutorials","2024-07-27T00:04:15Z","1"
"Celion, flawless","@enigmabis.","2024-07-27T00:02:39Z","0"
"What’s the song at <a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=2307"">38:27</a>?","@joaopedrorodrigues2420","2024-07-27T00:00:45Z","0"
"that was a lot","@zofia608","2024-07-26T23:58:10Z","1"
"who is the anonymous person that holds the torch and jumps over the buildings?","@alper__burak","2024-07-26T23:56:45Z","1"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=6530"">1:48:50</a> Stunning costumes from Mongolia 👍👍","@dyawr","2024-07-26T23:54:13Z","144"
"In my opinion, Europe has greatly degraded both socially, morally and economically over the past 10-15 years.<br>I think it&#39;s time to leave.","@user-wn1tr8sm4j","2024-07-26T23:52:22Z","18"
"Türkler hangi saniyede?","@kemalayaslioglu9832","2024-07-26T23:52:19Z","0"
"Everything was great but WHERE WERE DAFT PUNK and Pharrell at the final part? C&#39;mon... At the climax it would have been great to see those coolest French robots ever...","@serkan.canberk","2024-07-26T23:52:06Z","37"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=6480"">1:48:00</a> Go go Moldova!👏 💙💛❤","@dyawr","2024-07-26T23:51:24Z","0"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=10800"">3:00:00</a> Nazguls are performing also. Cool","@emagordan1350","2024-07-26T23:51:06Z","9"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=6900"">1:55:00</a> absolute disgrace! Blasphemy! Shame on the organising committee!","@Tatiana-zi7by","2024-07-26T23:48:43Z","7"
"No other opening ceremony has had such masterful planning and creativity to pull off such a spectacle. Using the city as the stage was risky but it made the whole thing so much more dynamic, fun and adventurous.<br><br>Paris really, really breathed new life into the Olympics with this one. Take note LA and Brisbane!","@JoshONE94","2024-07-26T23:48:37Z","41"
"We don’t want such diversity. Traditional European diversity is much better!","@ipodman1910","2024-07-26T23:46:46Z","0"
"Позорище!!! Испанский стыд! Позорнее церемонии открытия олимпиады ещё не было. Устроили шоу фриков на мосту... ПОЗОР!!! Флаг вверх ногами повесили, предрекая говнопиаду...","@aleksanderellers3940","2024-07-26T23:46:44Z","1"
"Gojira killed it!!!","@svulkiald","2024-07-26T23:46:33Z","12"
"Extraordinairy","@mikaelriedel9820","2024-07-26T23:45:56Z","3"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=3840"">1:04:00</a> République populaire démocratique de Corée?????? Sérieux?????","@Coucoutoutlemonde","2024-07-26T23:45:38Z","3"
"Commentary ruined the ceremony, but the ceremony was something not belonging to Olympic Games anyway","@thevododoll8699","2024-07-26T23:44:38Z","27"
"To make it happen in daylight and outside of a stadium was the worst idea... Look at the chinese ceremony and learn","@MoschMie","2024-07-26T23:43:57Z","1"
"3.00.30 da canım Türk bayrağım diğerlerinin arasında parlıyor resmen","@mantyogurt2191","2024-07-26T23:40:15Z","0"
"☦️🇷🇸Srbija 🥎Novak Djoković 🏀Nikola Jokić 🇷🇸☦️💪😇❤️☦️","@kamenorezac7758","2024-07-26T23:40:13Z","2"
"This is embarrassing and bad af🫣🇨🇵👎  <br>Beijing Olympics Ceremony 2008 is still the best ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️","@DMione","2024-07-26T23:39:26Z","8"
"Worst ceremony ever and had 0 reason to bring lgbtq ppl in","@Bababoy6969","2024-07-26T23:38:32Z","2"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=7334"">2:02:14</a> Poland 💪🇵🇱⭐","@joanna.labrador.studio","2024-07-26T23:35:43Z","62"
"WHERE IS RUSSIA? IT’S UNFAIR FOR SPORTS. DID USA BANNED FROM OLYMPICS WHILE INVADING AFGHANISTAN AND IRAQ? AND ISRAEL IS THERE, SHAME ON YOU.","@evdesesolsun9227","2024-07-26T23:33:01Z","10"
"I was never a Celine Dion fan, but this ending was a triumph, a defining moment for the history of the olympic ceremonies. The musical arrangement, her performance, the whole setting. The ceremony could only last these 5 minutes and it would be unforgettable all the same.","@dockelektro-royaltyfreemus5333","2024-07-26T23:32:52Z","10"
"❤️","@OlgaStelmach918","2024-07-26T23:30:57Z","0"
"Who is the mask ?","@sudeuslu43","2024-07-26T23:29:11Z","1"
"I couldnt contiue watching after coming back from Greece Olympics 2004...","@EwrimBilgen","2024-07-26T23:28:27Z","25"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=14283"">3:58:03</a> thank me later ❤😊","@fz.fz.1661","2024-07-26T23:27:35Z","2"
"OMG! Who is that HORRIBLE NAKED blue painted OLD GUY on <a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=9554"">2:39:14</a> who is balacing his p.....? Is it satan? Wow! Eurovision 2!👍<br>&quot;Congratulations&quot; for the WOKE show!","@lavilavi1057","2024-07-26T23:27:15Z","3"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=8262"">2:17:42</a>  🇹🇷🇹🇷🇹🇷🇹🇷 TÜRKİYE","@ahmtyldz","2024-07-26T23:25:57Z","19"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=8345"">2:19:05</a> Ukraine ❤","@vinevideo1388","2024-07-26T23:25:45Z","5"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=9602"">2:40:02</a> WOW","@ozlem4358","2024-07-26T23:25:09Z","1"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=5160"">1:26:00</a> I don&#39;t get it, was it a French movie with the minions?","@dyawr","2024-07-26T23:24:49Z","3"
"And that man under hoodie is....guess who? Somebody whose  surname begins with P.... and he comes from east. Macron be aware 🤣","@sasadanko8999","2024-07-26T23:23:10Z","1"
"this was fantastic :)","@joshlyman7059","2024-07-26T23:22:28Z","3"
"Best Olympic opening was in Russia. This look very cheap","@andkor5482","2024-07-26T23:22:22Z","9"
"When celine dion sings?","@IrakozeOlivier-tt2tq","2024-07-26T23:21:57Z","2"
"🔥🔥🔥","@denizdundar3748","2024-07-26T23:21:46Z","0"
"Supernature","@Alex-qu7ff","2024-07-26T23:16:40Z","1"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=3315"">55:15</a> Seriously? At the Olympic Games?","@7Anakin7","2024-07-26T23:16:27Z","91"
"1.54? A co to za przebierańcy? Nawet tu ideologia dotarla...🤢🤮 Nie ma już normalnych imprez, również sportowych jak za dobrych starych czasów. Porażka dzisiejszego świata pełnego absurdu, zboczeń, dziwiactwa.","@veltou","2024-07-26T23:16:07Z","29"
"Remember the opening ceremony in Greece 2004…","@katerinatzouma8198","2024-07-26T23:15:40Z","204"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=10780"">2:59:40</a>  beautiful horsie ❤<br><a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=12607"">3:30:07</a>  Zizou&#39; part<br><a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=12698"">3:31:38</a>  Rafa&#39; part<br><a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=14286"">3:58:06</a>  Celine&#39; part","@moonchild9237","2024-07-26T23:14:04Z","49"
"I wonder why you disabled the like/dislike buttons 😆","@7Anakin7","2024-07-26T23:13:53Z","11"
"We francji Tyle ludzi nie dachu nad głową, nie maja co jeść...a wy jakimis wystepami sie podniecacie! Niech ta  planeta w końcu splonie i wszyscybeda mieli tyle samo!","@wojtekwojtek1031","2024-07-26T23:13:40Z","0"
"Nice opening ceremony 🥇🥈🥉:)","@simonandas5475","2024-07-26T23:13:29Z","1"
"Loved all the dancing, the rock moment opera combo, the national anthem ..impeccable .im sorry but the rest of the stars..were ..well.ill just stop commenting❤","@onaf5882","2024-07-26T23:12:53Z","0"
"weimar 2.0 confirmed, tf was that tran show","@Dererderkson","2024-07-26T23:12:30Z","77"
"remember macedonia isnt a country real name is vardarska barovina","@coachfirefly1631","2024-07-26T23:12:00Z","3"
"Whats the song at <a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=6480"">1:48:00</a>","@soulsam","2024-07-26T23:11:33Z","1"
"Now i wish they would held there own umbrellas ..aside of that ..what a show..innovative, not perfect,but original im sure people would say a bit gay but well .thats fine its 2024: people😁","@onaf5882","2024-07-26T23:11:16Z","1"
"How rude talking while Goija was performing. That wouldn’t happened with Celine or Imagine😡😡","@nemo6666","2024-07-26T23:11:02Z","1"
"Only Turkey mete Gazoz cucumber&gt;&gt;&gt; all together","@anlcoban6975","2024-07-26T23:10:30Z","2"
"This ceremony is so boring and bad.😕 <br>So much money for such a mess.🙄🤔Pity 😐","@denizegem","2024-07-26T23:10:25Z","13"
"A mostly impressive ceremony but it would have been better without the fashion-freak show though! Wtf?? xD (The mechanic horse running on the river was cool actually)","@kirschakos","2024-07-26T23:08:08Z","8"
"Celine indices the Eiffel Tower is the cherry on the cake","@Revoltac","2024-07-26T23:02:42Z","1"
"Celine Dion ❤❤❤❤❤🙏","@user-xp8go6pm7w","2024-07-26T23:02:21Z","0"
"Who&#39;s the guy holding umbrella? <a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=12136"">3:22:16</a>","@Mark24758","2024-07-26T23:02:08Z","3"
"F.. freak show","@alexgempfer937","2024-07-26T23:01:54Z","25"
"Is there a video of Goija anywhere without people talking while they are playing???","@nemo6666","2024-07-26T23:01:48Z","1"
"Cérémonie étonnante et magnifique. 🇨🇵<br>Je suis fière 🥹<br>💙🤍❤️","@annapelissier2118","2024-07-26T23:01:48Z","0"
"It&#39;s nice to try to be different, but it made the ceremony very boring. A classic opening ceremony at the Olympic Stadium would be better. <br>It&#39;s a complete fiasco for those watching on screen. Sorry😔","@denizegem","2024-07-26T22:59:56Z","14"
"Celine ❤❤❤","@Davi-qi4uq","2024-07-26T22:58:37Z","1"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=10380"">2:53:00</a> what Song is it? Or, what song does it resembles?","@josefineejnermark3736","2024-07-26T22:57:50Z","8"
"gözlerim doldu Türkiyede ah ülkem ah","@geniusss4","2024-07-26T22:57:03Z","7"
"Have they cleaned up the poop of muslim migrants taking dumps on Paris&#39; streets for this or will the olympians step in it and get sick?","@SicketMog","2024-07-26T22:57:01Z","0"
"Go Brasil 🇧🇷 🎉","@MariLuka2010","2024-07-26T22:56:59Z","1"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=14470"">4:01:10</a> this scene will be one of the forever legendary Olympics moments, looks like a moment from 30’s movie","@tibetbukan8360","2024-07-26T22:54:46Z","12"
"It was a very nice opening 🥹","@LászlóMészáros-v8t","2024-07-26T22:54:15Z","2"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=9518"">2:38:38</a><br>Not Celine Dion. It’s Dion Ysus","@relaxpayourincometax","2024-07-26T22:54:09Z","0"
"What a total BS of &quot;We stand and call for peace&quot; but still allowing genocidal country, the war crime to compete.","@tinur759","2024-07-26T22:53:51Z","2"
"Even the robot figure standing on the horse looks more dignified than the human. Because you made people stupid and honored artificial intelligence.","@cindyrose000","2024-07-26T22:53:19Z","15"
"De la merde woke bien molle. Le pire c&#39;est qu&#39;il y en a qui aiment çà.","@foobar9229","2024-07-26T22:52:44Z","10"
"You should’ve mentioned the palestinan tram alsooooo like others 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸","@user-jt8yn5of2r","2024-07-26T22:51:54Z","3"
"Jane B 💔💕 and Marie-Jo💕","@marie-laure.","2024-07-26T22:51:04Z","0"
"Merak edenler için: Türkiye <a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=8240"">02:17:20</a> 😊","@hsdemirhan","2024-07-26T22:50:59Z","306"
"Is official. France has fallen beyond repair .","@TheVingadorT","2024-07-26T22:49:13Z","39"
"WOW !!! JUST WOW !!!!!!","@SCHRNZ","2024-07-26T22:49:10Z","3"
"Ezt a degeneràlt Sàtànista szart! Szègyen 😂.","@gergelyszalay7991","2024-07-26T22:48:18Z","0"
"Gojira was incredible<br>Best part🔥🔥🔥","@sergheivoronjuk5253","2024-07-26T22:47:52Z","38"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=7335"">2:02:15</a> wiedziałem, że Umbrella Corp tak naprawdę jest Polska 😂","@pan_szatan","2024-07-26T22:47:38Z","0"
"Playlist? <br><br>👎","@erbertobossim","2024-07-26T22:46:51Z","0"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=5187"">1:26:27</a>❤","@goldeneagle99puhu","2024-07-26T22:46:26Z","2"
"Celine was the best part of it","@vg___","2024-07-26T22:45:27Z","2"
"LeBron is the greatest athlete of all time.👌💯","@denizegem","2024-07-26T22:43:27Z","0"
"I will remember this ceremony forever. It was amazing.","@martonvinko919","2024-07-26T22:43:24Z","12"
"I didn’t know they will include also the character of Arno Dorian.","","2024-07-26T22:41:15Z","7"
"I don&#39;t like this concept of Opening ceremony","@monikavandenovic4387","2024-07-26T22:41:09Z","14"
"Naj gorsze otwarcie igrzysk olimpijskich w historii . Straszny bałagan  gospodarze nie przygotowani na deszcz i jakoś transmisji żenująco niska jednym słowem Wielka Klapa .","@belushi72","2024-07-26T22:40:45Z","6"
"Absolutely amazing! Merci la France!! ❤🎉","@milicavidic2606","2024-07-26T22:40:33Z","9"
"Stie cineva la ce ora/minut intra Romania? 🥹","@jackmarius1898","2024-07-26T22:40:22Z","2"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=8277"">2:17:57</a> Turkey❤🤍🇹🇷","@bilgebilgin6031","2024-07-26T22:40:21Z","27"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=7381"">2:03:01</a> Portugal 🇵🇹","@carlosteixeira6602","2024-07-26T22:40:06Z","5"
"TURKIYE AND GEORGIA!!!❤❤🇹🇷❤❤🇬🇪❤❤ Good Luck Everyone!","@NotLauraPlayz","2024-07-26T22:39:16Z","124"
"<a href=""https://www.youtube.com/watch?v=j-Ou-ggS718&amp;t=3840"">1:04:00</a> Omg, they mixed up South Korea with North Korea. 😂","@dyawr","2024-07-26T22:38:53Z","207"
